prediction_date,n_days_backtest,tuple_area,mape_cases,mape_deaths,mae_cases,mae_deaths,mse_cases,mse_deaths,param_perturbed
2020-07-02,30,"('Africa', 'South Africa', 'None')",67.613,49.313,237507.452,2728.903,66793512729.452,9677337.032,r_d
2020-07-02,30,"('Asia', 'Japan', 'None')",25.516,3.982,7273.71,39.355,81955740.806,1572.903,r_d
2020-07-02,30,"('Asia', 'Russia', 'None')",22.794,20.865,175003.258,2571.516,33155707668.355,7505118.032,r_d
2020-07-02,30,"('Europe', 'Italy', 'None')",3.048,2.129,7455.806,745.548,59308823.226,564035.935,r_d
2020-07-02,30,"('Europe', 'Spain', 'None')",7.788,1.849,21034.516,525.387,589941293.677,276357.323,r_d
2020-07-02,30,"('North America', 'US', 'Alabama')",48.451,24.147,32589.871,325.323,1282905004.71,139932.097,r_d
2020-07-02,30,"('North America', 'US', 'Alaska')",55.695,33.422,1125.548,6.323,1660495.097,45.871,r_d
2020-07-02,30,"('North America', 'US', 'Arizona')",58.807,30.699,81664.355,895.194,7314186815.0,1114186.355,r_d
2020-07-02,30,"('North America', 'US', 'Arkansas')",50.251,19.32,16727.71,72.968,318806574.29,6994.903,r_d
2020-07-02,30,"('North America', 'US', 'California')",51.54,19.158,200856.452,1534.194,46686964276.71,3031194.0,r_d
2020-07-02,30,"('North America', 'US', 'Colorado')",23.493,2.099,9653.839,37.581,111520085.774,2442.871,r_d
2020-07-02,30,"('North America', 'US', 'Connecticut')",4.461,1.363,2156.548,59.935,5458173.839,4312.387,r_d
2020-07-02,30,"('North America', 'US', 'Delaware')",17.733,5.131,2415.548,28.613,6617502.581,1361.387,r_d
2020-07-02,30,"('North America', 'US', 'District of Columbia')",16.606,0.537,1883.387,3.032,3857948.935,16.839,r_d
2020-07-02,30,"('North America', 'US', 'Florida')",65.98,30.055,224280.0,1608.968,59281972254.839,3544574.645,r_d
2020-07-02,30,"('North America', 'US', 'Georgia')",47.078,14.475,67809.032,483.935,5536940963.548,309881.548,r_d
2020-07-02,30,"('North America', 'US', 'Hawaii')",43.473,23.311,645.935,5.581,526571.806,40.226,r_d
2020-07-02,30,"('North America', 'US', 'Idaho')",65.731,22.838,9522.613,33.226,110758521.194,2012.645,r_d
2020-07-02,30,"('North America', 'US', 'Illinois')",14.217,4.375,23538.161,328.161,663467390.032,124570.548,r_d
2020-07-02,30,"('North America', 'US', 'Indiana')",23.342,7.825,13500.839,222.323,219975266.323,55680.258,r_d
2020-07-02,30,"('North America', 'US', 'Iowa')",31.808,3.94,12348.387,32.258,172575497.742,1723.29,r_d
2020-07-02,30,"('North America', 'US', 'Kansas')",42.474,18.744,9462.903,59.742,104216555.484,4107.161,r_d
2020-07-02,30,"('North America', 'US', 'Kentucky')",40.95,14.975,9681.677,100.935,114020423.548,12173.581,r_d
2020-07-02,30,"('North America', 'US', 'Louisiana')",41.465,12.693,38836.0,461.484,1814879512.774,258064.452,r_d
2020-07-02,30,"('North America', 'US', 'Maine')",18.638,7.196,683.452,8.452,492260.742,91.032,r_d
2020-07-02,30,"('North America', 'US', 'Maryland')",16.698,5.624,13306.0,190.452,213736997.613,40586.129,r_d
2020-07-02,30,"('North America', 'US', 'Massachusetts')",4.781,0.994,5205.387,84.419,31300959.839,11320.097,r_d
2020-07-02,30,"('North America', 'US', 'Michigan')",16.355,3.705,13548.323,235.677,218482712.194,60425.806,r_d
2020-07-02,30,"('North America', 'US', 'Minnesota')",26.425,0.818,12436.0,13.0,181858257.806,270.161,r_d
2020-07-02,30,"('North America', 'US', 'Mississippi')",49.546,20.323,21955.0,286.581,570099389.645,104877.419,r_d
2020-07-02,30,"('North America', 'US', 'Missouri')",42.056,10.403,15366.839,122.0,310586313.032,19220.065,r_d
2020-07-02,30,"('North America', 'US', 'Montana')",64.268,40.368,1656.581,17.0,3596473.548,422.29,r_d
2020-07-02,30,"('North America', 'US', 'Nebraska')",14.489,6.407,3407.355,19.839,15214603.032,519.323,r_d
2020-07-02,30,"('North America', 'US', 'Nevada')",58.055,22.333,20516.742,154.677,500645709.452,32184.677,r_d
2020-07-02,30,"('North America', 'US', 'New Hampshire')",7.314,0.444,459.387,1.774,251090.484,5.065,r_d
2020-07-02,30,"('North America', 'US', 'New Jersey')",4.976,3.968,8830.613,621.097,84807751.774,421470.71,r_d
2020-07-02,30,"('North America', 'US', 'New Mexico')",30.006,10.136,5214.323,60.129,33016242.258,4932.71,r_d
2020-07-02,30,"('North America', 'US', 'New York')",5.478,2.358,22295.387,766.29,534814428.419,610705.71,r_d
2020-07-02,30,"('North America', 'US', 'North Carolina')",41.887,17.985,42832.323,309.097,2105512018.774,121551.677,r_d
2020-07-02,30,"('North America', 'US', 'North Dakota')",25.563,9.389,1371.774,9.032,2641453.065,124.581,r_d
2020-07-02,30,"('North America', 'US', 'Ohio')",33.679,9.99,25565.387,323.032,781319070.935,129954.71,r_d
2020-07-02,30,"('North America', 'US', 'Oklahoma')",55.746,14.676,14516.806,70.194,257100441.581,6985.29,r_d
2020-07-02,30,"('North America', 'US', 'Oregon')",50.835,21.476,7341.742,58.581,61964321.742,4521.677,r_d
2020-07-02,30,"('North America', 'US', 'Pennsylvania')",19.483,2.512,20761.387,177.258,486936161.452,40051.0,r_d
2020-07-02,30,"('North America', 'US', 'Rhode Island')",6.474,0.532,1173.032,5.29,1745724.065,57.677,r_d
2020-07-02,30,"('North America', 'US', 'South Carolina')",60.226,35.912,40939.742,462.129,1910224265.613,299718.452,r_d
2020-07-02,30,"('North America', 'US', 'South Dakota')",16.495,14.647,1320.0,17.29,2024487.419,373.161,r_d
2020-07-02,30,"('North America', 'US', 'Tennessee')",56.967,33.339,44626.968,289.387,2338809857.097,101019.903,r_d
2020-07-02,30,"('North America', 'US', 'Texas')",59.167,39.155,193543.032,2068.226,44033627082.581,6254281.387,r_d
2020-07-02,30,"('North America', 'US', 'Utah')",46.31,23.456,15450.613,60.258,265910286.032,4873.806,r_d
2020-07-02,30,"('North America', 'US', 'Vermont')",17.838,0.17,239.548,0.097,61229.806,0.097,r_d
2020-07-02,30,"('North America', 'US', 'Virginia')",17.194,12.348,13747.548,250.903,246894219.613,70274.645,r_d
2020-07-02,30,"('North America', 'US', 'Washington')",36.858,13.141,17364.71,193.032,350787521.097,41531.226,r_d
2020-07-02,30,"('North America', 'US', 'West Virginia')",43.775,7.52,2236.806,7.871,6166671.258,97.29,r_d
2020-07-02,30,"('North America', 'US', 'Wisconsin')",44.037,7.105,18781.355,61.903,407104292.774,5098.613,r_d
2020-07-02,30,"('North America', 'US', 'Wyoming')",38.064,8.646,839.129,2.129,835317.194,7.161,r_d
2020-07-02,30,"('South America', 'Brazil', 'None')",48.95,19.53,1038095.161,15757.806,1195775965870.194,296259295.161,r_d
